Date,Type,Name,Start,End,Duration
10/27/15,move,walking,2015-10-27T18:25:55-04:00,2015-10-27T18:28:15-04:00,140
10/27/15,move,transport,2015-10-27T18:28:14-04:00,2015-10-27T18:49:15-04:00,1261
10/27/15,move,walking,2015-10-27T18:49:15-04:00,2015-10-27T18:53:15-04:00,240
10/27/15,move,transport,2015-10-27T18:53:15-04:00,2015-10-27T18:57:15-04:00,240
10/27/15,move,walking,2015-10-27T18:57:16-04:00,2015-10-27T19:06:19-04:00,543
10/27/15,place,Wendy's,2015-10-27T19:06:19-04:00,2015-10-27T19:19:16-04:00,777
10/27/15,move,walking,2015-10-27T19:19:16-04:00,2015-10-27T19:24:53-04:00,337
10/27/15,place,Party City,2015-10-27T19:24:53-04:00,2015-10-27T19:55:52-04:00,1859
10/27/15,move,walking,2015-10-27T19:55:52-04:00,2015-10-27T20:09:00-04:00,788
10/27/15,place,Cornell Tech,2015-10-27T20:09:00-04:00,2015-10-27T22:26:23-04:00,8243
10/27/15,move,walking,2015-10-27T22:26:23-04:00,2015-10-27T22:31:07-04:00,284
10/27/15,move,transport,2015-10-27T22:31:07-04:00,2015-10-27T22:39:37-04:00,510
10/27/15,move,walking,2015-10-27T22:39:37-04:00,2015-10-27T22:53:11-04:00,814
10/27/15,place,The Blind Barber,2015-10-27T22:53:11-04:00,2015-10-28T00:00:00-04:00,4009
10/28/15,place,The Blind Barber,2015-10-28T00:00:00-04:00,2015-10-28T01:45:10-04:00,6310
10/28/15,move,walking,2015-10-28T01:45:10-04:00,2015-10-28T01:55:47-04:00,637
10/28/15,place,Horus Café & Kebab House,2015-10-28T01:55:47-04:00,2015-10-28T02:17:44-04:00,1317
10/28/15,move,transport,2015-10-28T02:17:44-04:00,2015-10-28T02:26:49-04:00,545
10/28/15,move,walking,2015-10-28T02:26:49-04:00,2015-10-28T02:31:54-04:00,305
10/28/15,place,Home,2015-10-28T02:31:54-04:00,2015-10-28T02:33:33-04:00,99
10/28/15,place,Cornell Tech,2015-10-28T10:40:16-04:00,2015-10-29T00:00:00-04:00,47984
10/29/15,place,Cornell Tech,2015-10-29T00:00:00-04:00,2015-10-29T00:24:00-04:00,1440
10/29/15,move,walking,2015-10-29T00:24:00-04:00,2015-10-29T00:29:18-04:00,318
10/29/15,place,Home,2015-10-29T00:29:19-04:00,2015-10-29T00:32:25-04:00,186
10/29/15,move,walking,2015-10-29T09:41:54-04:00,2015-10-29T09:48:39-04:00,405
10/29/15,place,New York Doctors Walk-In Urgent Care,2015-10-29T09:48:39-04:00,2015-10-29T09:58:08-04:00,569
10/29/15,move,walking,2015-10-29T09:58:08-04:00,2015-10-29T10:10:00-04:00,712
10/29/15,place,Cornell Tech,2015-10-29T10:10:00-04:00,2015-10-29T11:35:49-04:00,5149
10/29/15,move,walking,2015-10-29T11:35:49-04:00,2015-10-29T11:46:33-04:00,644
10/29/15,place,Chelsea Market,2015-10-29T11:46:34-04:00,2015-10-29T11:50:27-04:00,233
10/29/15,move,walking,2015-10-29T11:50:27-04:00,2015-10-29T11:57:38-04:00,431
10/29/15,place,Cornell Tech,2015-10-29T11:57:38-04:00,2015-10-29T21:34:25-04:00,34607
10/29/15,move,walking,2015-10-29T21:34:25-04:00,2015-10-29T21:40:26-04:00,361
10/29/15,place,Home,2015-10-29T21:40:26-04:00,2015-10-29T23:53:01-04:00,7955
10/30/15,place,Place in Penn Station South,2015-10-30T07:13:16-04:00,2015-10-30T07:25:10-04:00,714
10/30/15,move,walking,2015-10-30T07:25:10-04:00,2015-10-30T07:39:04-04:00,834
10/30/15,move,transport,2015-10-30T07:39:03-04:00,2015-10-30T07:54:46-04:00,943
10/30/15,move,walking,2015-10-30T07:54:46-04:00,2015-10-30T08:00:47-04:00,361
10/30/15,place,Gallery Rivaa,2015-10-30T08:00:47-04:00,2015-10-30T08:38:14-04:00,2247
10/30/15,move,walking,2015-10-30T08:38:14-04:00,2015-10-30T08:42:48-04:00,274
10/30/15,place,PS 217,2015-10-30T08:42:49-04:00,2015-10-30T11:40:23-04:00,10654
10/30/15,move,walking,2015-10-30T11:40:23-04:00,2015-10-30T11:45:55-04:00,332
10/30/15,place,Gallery Rivaa,2015-10-30T11:45:54-04:00,2015-10-30T12:07:34-04:00,1300
10/30/15,move,walking,2015-10-30T12:07:34-04:00,2015-10-30T12:17:38-04:00,604
10/30/15,move,walking,2015-10-30T12:32:08-04:00,2015-10-30T12:35:07-04:00,179
10/30/15,move,transport,2015-10-30T12:35:07-04:00,2015-10-30T12:52:18-04:00,1031
10/30/15,move,walking,2015-10-30T12:52:18-04:00,2015-10-30T13:01:19-04:00,541
10/30/15,move,transport,2015-10-30T13:01:19-04:00,2015-10-30T13:14:50-04:00,811
10/30/15,move,walking,2015-10-30T13:14:49-04:00,2015-10-30T13:18:19-04:00,210
10/30/15,move,transport,2015-10-30T13:18:20-04:00,2015-10-30T13:26:20-04:00,480
10/30/15,move,walking,2015-10-30T13:26:20-04:00,2015-10-30T13:33:52-04:00,452
10/30/15,place,Cornell Tech,2015-10-30T13:33:52-04:00,2015-10-30T17:10:16-04:00,12984
10/30/15,move,walking,2015-10-30T17:10:16-04:00,2015-10-30T17:46:34-04:00,2178
10/30/15,place,Home,2015-10-30T17:46:33-04:00,2015-10-30T17:55:27-04:00,534
10/30/15,move,walking,2015-10-30T17:55:27-04:00,2015-10-30T18:14:07-04:00,1120
10/30/15,place,Burlington Coat Factory,2015-10-30T18:14:06-04:00,2015-10-30T18:44:06-04:00,1800
10/30/15,move,walking,2015-10-30T18:44:06-04:00,2015-10-30T19:03:10-04:00,1144
10/30/15,place,Home,2015-10-30T19:03:10-04:00,2015-10-31T00:00:00-04:00,17810
10/31/15,place,Home,2015-10-31T00:00:00-04:00,2015-10-31T02:18:33-04:00,8313
10/31/15,place,Place in Penn Station South,2015-10-31T12:11:51-04:00,2015-10-31T12:18:30-04:00,399
10/31/15,move,walking,2015-10-31T12:18:30-04:00,2015-10-31T12:24:07-04:00,337
10/31/15,move,transport,2015-10-31T12:24:07-04:00,2015-10-31T12:37:38-04:00,811
10/31/15,move,walking,2015-10-31T12:37:38-04:00,2015-10-31T12:44:08-04:00,390
10/31/15,place,277 West End Avenue,2015-10-31T12:44:08-04:00,2015-10-31T16:38:39-04:00,14071
10/31/15,move,walking,2015-10-31T16:38:39-04:00,2015-10-31T16:42:47-04:00,248
10/31/15,place,Place in Manhattan,2015-10-31T16:42:47-04:00,2015-10-31T16:47:13-04:00,266
10/31/15,move,transport,2015-10-31T16:47:13-04:00,2015-10-31T16:59:15-04:00,722
10/31/15,move,walking,2015-10-31T16:59:15-04:00,2015-10-31T17:06:18-04:00,423
10/31/15,place,Cornell Tech,2015-10-31T17:06:17-04:00,2015-11-01T00:00:00-04:00,24823
11/1/15,place,Cornell Tech,2015-11-01T00:00:00-04:00,2015-11-01T01:06:55-04:00,4015
11/1/15,move,walking,2015-11-01T01:06:55-04:00,2015-11-01T01:10:04-04:00,189
11/1/15,place,Home,2015-11-01T01:10:04-04:00,2015-11-01T09:23:36-05:00,33212
11/1/15,move,walking,2015-11-01T09:23:36-05:00,2015-11-01T09:41:09-05:00,1053
11/1/15,place,Church of St. Francis of Assisi,2015-11-01T09:41:09-05:00,2015-11-01T10:25:31-05:00,2662
11/1/15,move,walking,2015-11-01T10:25:31-05:00,2015-11-01T10:47:42-05:00,1331
11/1/15,place,Cornell Tech,2015-11-01T10:47:42-05:00,2015-11-01T12:00:29-05:00,4367
11/1/15,move,walking,2015-11-01T12:00:29-05:00,2015-11-01T12:25:15-05:00,1486
11/1/15,place,Place in Penn Station South,2015-11-01T12:25:15-05:00,2015-11-01T12:28:41-05:00,206
11/1/15,move,walking,2015-11-01T12:28:41-05:00,2015-11-01T12:40:15-05:00,694
11/1/15,place,Cornell Tech,2015-11-01T12:40:16-05:00,2015-11-01T20:21:25-05:00,27669
11/1/15,move,walking,2015-11-01T20:21:25-05:00,2015-11-01T20:30:37-05:00,552
11/1/15,place,Home,2015-11-01T20:30:37-05:00,2015-11-02T00:00:00-05:00,12563
